1.51574 7.69243 8.83969 
9.59222 0.180663 5.82846 
7.66854 3.27798 1.29066 
2.91961 8.4711 2.30764 
5.01974 0.015979 0.125388 
2.86587 0.98699 3.84755 
3.55349 7.19971 0.654451 
5.13859 4.23978 6.89801 
2.53943 4.0152 2.64477 
9.34251 4.72525 6.10916 
4.88402 5.1452 2.45019 
3.33005 5.02362 5.96058 
3.10156 9.62998 2.324 
7.46904 3.22533 3.18232 
9.52472 5.34721 8.71805 
9.34603 6.67114 2.89689 
0.655245 2.31889 7.04724 
1.95107 4.22218 9.36055 
1.42217 6.43181 4.72732 
4.36933 2.4432 5.05919 
9.06944 0.76504 7.13904 
6.17205 1.89084 3.96982 
2.77664 8.58099 9.08937 
6.17279 1.80819 5.15024 
8.24632 3.59324 8.16117 
2.93388 1.72118 4.9279 
1.95325 8.64307 2.04197 
6.16272 8.78051 3.92469 
9.46577 1.66698 9.71877 
5.63965 5.98369 1.31222 
5.66777 5.5438 3.1049 
1.20649 7.37791 2.42724 
8.22859 1.85476 3.12677 
8.81725 6.74213 7.39298 
0.625432 1.31562 0.899529 
0.0831445 4.5651 6.34303 
5.29763 4.97869 3.35798 
2.52823 2.33675 1.73163 
5.95981 7.26893 8.77573 
7.0716 2.34766 4.77996 
0.182118 7.47331 6.54724 
0.780669 4.72769 9.96475 
5.32098 8.99436 7.72901 
2.0376 9.07109 3.74813 
8.48089 3.26699 3.26737 
6.59211 5.86765 0.489832 
7.69966 4.91752 4.88184 
4.29127 3.94728 7.76454 
9.74754 7.48505 6.34502 
0.721803 6.33363 5.28921 
2.96168 3.25328 6.3112 
9.94505 5.16048 7.24454 
2.45575 3.32339 7.48609 
6.82966 6.81271 0.788424 
4.58936 6.98147 0.678848 
0.691401 5.27043 2.62049 
4.83375 1.30805 0.944408 
1.20382 9.69837 7.56282 
2.68176 7.24906 4.15763 
4.74718 0.554414 6.13744 
4.90619 9.04475 9.35214 
9.18277 3.03825 7.90102 
2.26227 4.48952 5.10109 
2.30632 7.11881 9.84453 

1.37876 8.41436 9.66082 
2.32841 3.05748 5.46465 
1.87059 9.82607 0.106152 
9.81739 7.13986 9.90298 
0.989687 8.02739 2.99835 
0.0296927 1.18127 6.38631 
8.78431 5.03663 7.97929 
3.61906 1.97298 6.85958 
3.81879 7.32536 4.91466 
4.21365 1.51083 3.02481 
7.79051 3.01574 8.39629 
1.30973 2.24274e-05 8.4359 
1.16988 7.60812 4.83391 
6.60475 1.01847 2.00843 
0.465032 0.434832 3.95032 
4.57482 4.85469 7.88416 
9.57658 7.91929 7.10626 
0.126975 7.14105 6.3745 
4.42216 7.69209 5.34948 
8.6753 8.1605 0.209545 
7.93104 8.37937 9.39325 
4.107 4.24622 5.79923 
1.65283 7.54001 2.31583 
8.05179 9.97942 3.39143 
2.97199 0.381938 2.13099 
8.71575 8.43013 9.53959 
7.6629 9.87023 0.600456 
7.86161 5.94078 7.39367 
6.94977 6.71057 3.71122 
5.61689 2.14453 5.329 
4.05087 3.52639 5.93996 
3.4466 9.5757 1.50359 
3.95042 4.02126 7.35097 
3.81005 9.26266 4.36809 
8.6757 6.11699 1.08368 
4.63158 3.31799 5.29396 
7.20139 9.90501 7.35255 
9.12852 5.04803 5.9143 
4.82474 4.58741 5.18684 
4.50855 8.38834 5.97379 
4.93769 9.82984 0.526378 
9.85328 3.79224 6.82948 
3.28718 8.57705 0.391345 
6.43458 7.45666 1.27436 
9.7248 0.877258 3.09289 
7.96441 0.680194 6.40106 
9.9761 6.76295 5.38072 
4.56653 2.19303 1.46754 
3.93502 7.69636 0.25565 
2.68643 5.09028 7.89674 
9.65247 8.38028 2.8809 
0.555711 2.49933 5.33086 
8.93631 3.68486 0.0202487 
1.7888 8.88651 2.009 
2.80835 5.08301 1.98897 
4.98946 9.73424 6.37942 
7.61233 4.34593 5.64776 
0.599402 3.26815 4.10147 
9.18297 8.2384 2.55506 
1.21324 4.59968 3.95653 
7.41187 2.91862 6.20628 
7.98384 3.19465 3.85167 
3.41478 8.20935 6.63321 
3.92356 4.5904 3.00401 
9.09134 4.75793 7.53411 
0.808719 4.0418 8.63247 
3.56537 9.2654 5.38204 
1.22051 2.39711 9.5828 
0.0690292 2.49759 0.117623 
3.69608 7.75866 4.9256 
5.29475 0.111407 9.33445 
1.77364 8.87438 4.48719 
1.39178 2.33923 8.0254 
4.59421 0.957433 6.25727 
6.47557 5.72226 7.05017 
3.49893 6.78705 7.20707 
1.57205 1.3241 4.44343 
0.336949 7.99327 1.67729 
8.21575 3.31915 6.43899 
3.98814 7.9827 0.781823 
9.99768 1.8592 7.7858 
2.82538 2.46955 1.18442 
3.27577 2.54768 9.92326 
2.29194 6.04088 2.29631 
2.02546 3.86656 4.33952 
1.70311 3.02663 6.35641 
1.5351 7.56121 9.01383 
9.5707 9.85379 5.9628 
7.49621 3.68475 1.51606 
2.876 8.59076 2.45068 
5.24286 0.0662988 0.0318649 
3.01281 0.912474 3.603 
3.49086 7.17841 0.532941 
5.32367 4.00273 6.99587 
2.59566 4.08561 2.83519 
9.32536 4.36958 6.15747 
5.05498 5.20491 2.35755 
3.40693 4.90487 6.30553 
3.11498 9.53555 2.34022 
7.18473 3.26813 3.26675 
9.53496 5.2526 8.5373 
9.22375 6.71684 2.79054 
0.512557 2.417 6.88737 
2.0979 4.22768 9.45205 
1.50714 6.28911 4.49664 
4.22441 2.4556 4.88325 
9.12483 0.585418 7.28372 
6.28637 2.06059 4.01965 
2.90023 8.55337 9.24386 
6.31569 1.91603 5.21086 
8.26675 3.54539 8.01476 
2.97835 1.62159 4.93093 
1.84746 8.61848 1.83247 
6.16607 8.83714 3.75575 
9.34589 1.75631 9.79587 
5.58946 6.28191 1.24975 
5.74855 5.59334 2.96989 
1.17945 7.41579 2.31424 
8.5599 1.80838 3.14983 
8.81491 6.69815 7.3045 
0.667236 1.30712 0.854411 
0.0596759 4.59276 6.50306 
5.67175 5.12159 2.92303 
2.51127 2.3615 1.66905 
6.03705 7.51679 8.616 
7.13745 2.39103 4.83486 
0.487742 7.46761 6.51487 
0.831986 4.80869 0.422811 
5.14928 9.08752 7.85434 
2.07015 9.14654 3.9779 
8.44865 3.24458 3.35913 
6.65587 5.95539 0.576748 
7.66637 4.86118 4.73172 
4.16115 4.06146 7.85325 
9.77137 7.47377 6.5055 
1.07739 6.38028 5.54001 
3.15508 3.22499 6.22288 
0.0322466 5.27639 7.21782 
2.53762 3.41515 7.65426 
6.98439 6.68247 0.707086 
4.3176 6.97157 0.637141 
0.86989 5.17312 2.45124 
4.99944 1.24743 0.957173 
1.22616 9.89568 7.35307 
2.66243 7.10292 4.09983 
4.71913 0.658612 6.18755 
4.84608 9.17434 9.31996 
9.29943 3.14361 8.03397 
2.35316 4.622 5.22325 
2.3398 7.10771 9.56865 

1.35045 8.69057 9.48833 
2.63414 3.12833 5.59525 
1.88749 0.105602 0.144862 
9.59419 7.3273 9.9202 
1.12087 8.31187 3.12732 
0.112027 1.06657 6.33703 
8.80725 4.98058 8.05619 
3.78082 1.90215 6.65322 
3.81051 7.24533 5.03564 
4.18309 1.40423 3.15692 
7.83751 3.08742 8.25963 
1.20886 0.00313718 8.47631 
1.17387 7.61865 4.87094 
6.64955 0.8294 2.3879 
0.369432 0.411597 3.97324 
4.39263 5.01773 7.91951 
9.64441 7.94849 6.77928 
0.0726044 7.06024 6.14315 
4.46271 7.63661 5.14877 
8.42668 7.86664 0.121633 
7.85241 8.48033 9.30857 
4.2527 4.19931 5.64404 
1.6171 7.41186 2.29548 
7.90904 9.94266 3.26181 
2.75825 0.177246 2.25816 
9.00427 8.66923 9.67715 
7.62288 9.84146 0.622994 
7.91629 5.94789 7.46901 
6.79623 6.71993 3.80692 
5.53944 2.06926 5.29476 
4.18944 3.53086 5.92175 
3.47763 9.55357 1.48935 
4.00062 4.0045 7.25064 
3.73593 9.13927 4.33764 
9.01771 6.34243 0.800129 
4.67943 3.22292 5.31644 
7.38192 9.69356 7.49536 
8.94574 4.83885 5.99907 
4.73498 4.6338 5.1197 
4.62719 8.33528 6.03892 
5.13968 9.81453 0.387097 
9.94339 3.83893 6.74782 
3.17508 8.44611 0.502501 
6.50572 7.45515 1.05412 
9.68104 0.712929 3.24855 
7.94915 0.787969 6.46703 
9.9451 6.79621 5.45294 
4.48925 2.14215 1.39553 
3.87007 7.58351 0.26793 
2.82318 5.3023 7.91416 
9.74751 8.45338 2.71683 
0.675147 2.46128 5.27792 
9.02399 3.90478 0.107166 
1.76004 8.94394 1.96187 
2.85788 5.15646 1.96862 
4.99811 9.86146 6.27522 
7.36509 4.42674 5.61429 
0.640955 3.18195 4.01218 
9.18928 8.21483 2.49424 
1.24915 4.57216 3.98325 
7.48636 2.85999 6.26771 
8.05994 3.15076 3.84563 
3.33729 8.32824 6.70778 
3.8763 4.59534 2.84901 
8.9831 4.85132 7.53687 
0.826525 4.00819 8.68772 
3.41949 9.41739 5.53119 
1.23876 2.41235 9.62329 
0.123041 2.40564 0.00441128 
4.05002 7.76939 4.78487 
5.35019 0.224316 9.21934 
1.78893 8.87951 4.39519 
1.35334 2.33063 8.09437 
4.7391 1.05968 5.98766 
6.32384 5.81205 7.04884 
3.43829 6.80601 7.1421 
1.34675 1.34445 4.45096 
0.40267 8.15497 1.83406 
8.06134 3.40674 6.46885 
3.98231 7.81455 1.04366 
9.94087 1.85247 7.6774 
2.83605 2.49511 1.29096 
3.16096 2.55214 9.83877 
2.29016 5.72718 2.39977 
1.96614 3.99649 4.35703 
1.79158 3.01664 6.19112 
1.2519 7.48554 8.96324 
9.69547 9.93078 6.13787 
7.50369 3.93087 1.6863 
2.90133 8.61495 2.38818 
5.20998 0.0794896 0.106551 
2.7514 0.946058 3.76165 
3.56186 6.93011 0.58308 
5.39197 3.75017 7.1014 
2.63275 3.88877 2.95538 
9.26345 4.18652 6.25277 
5.00625 5.30226 2.24515 
3.42913 5.00801 6.28745 
3.21587 9.46531 2.24603 
7.38718 3.17744 3.3273 
9.36605 5.02757 8.65704 
9.18716 6.72734 2.78498 
0.456619 2.42354 6.83043 
2.27342 4.28577 9.76725 
1.43273 6.22502 4.59388 
4.25339 2.5313 4.80217 
9.23948 0.679347 7.28713 
6.36617 2.04601 4.03538 
2.79053 8.61177 9.3464 
6.48691 1.79911 5.28171 
8.12234 3.45984 8.0467 
2.9569 1.70954 4.93828 
1.76512 8.58204 1.86912 
6.2259 8.90171 3.7128 
9.53542 1.85621 9.92892 
5.55501 6.31287 1.32563 
5.8154 5.7118 3.13223 
1.04574 7.35671 2.41106 
8.38651 1.83078 3.42029 
8.62173 6.85624 7.09004 
0.62825 1.26892 0.738224 
0.363793 4.74368 6.80681 
5.911 5.09178 2.99086 
2.44201 2.5592 1.67057 
5.66646 7.16148 8.6423 
7.09438 2.36388 4.94412 
0.533897 7.37997 6.50979 
0.802829 4.75042 0.278564 
5.1075 9.26628 7.78404 
1.97048 9.35546 4.0732 
8.10783 3.31794 3.09557 
6.56923 5.76918 0.592766 
7.59045 4.68924 4.98555 
4.08463 3.9545 7.93729 
9.84419 7.22436 6.23917 
0.998592 6.24836 5.36305 
3.19266 3.25678 6.29797 
0.0220184 5.3196 7.31549 
2.53179 3.21178 7.55475 
6.89526 6.68999 0.714156 
4.27614 6.99274 0.525792 
0.97064 4.71814 2.58135 
4.96257 1.43674 1.12112 
1.27826 9.95208 7.68052 
2.73271 7.04611 4.11009 
4.77776 0.568852 6.03236 
4.94817 9.24337 9.46799 
9.29943 3.14361 8.03397 
2.24786 4.50351 5.31058 
2.35942 7.16133 9.58668 

1.27182 8.70447 9.38271 
2.86263 3.23651 5.7684 
1.94166 9.91392 0.151454 
9.5159 7.18504 9.9292 
1.14803 8.23157 3.37503 
0.0826409 0.900178 6.50927 
8.64816 4.98006 8.1831 
3.78082 1.90215 6.65322 
3.75738 6.86652 5.05754 
4.3241 1.49792 3.23966 
7.57395 3.25175 8.25604 
1.26192 0.0475773 8.56472 
1.02514 7.71024 4.78624 
6.56093 0.806326 2.64103 
0.428563 0.122686 4.11462 
4.32996 4.98878 7.91376 
9.72566 7.94916 6.70707 
0.105174 7.14731 6.15299 
4.25977 7.61709 5.29556 
8.14937 7.94746 0.199686 
7.63732 8.7721 9.25508 
4.28881 4.2515 5.59296 
1.41397 7.4846 2.40409 
7.89378 9.78928 3.1391 
2.6097 0.350311 2.4135 
9.10888 8.69818 9.78862 
7.69622 9.72926 0.719079 
7.92354 6.25202 7.60643 
7.09127 6.82049 4.25694 
5.67563 2.0951 5.3463 
4.46406 3.4933 5.82112 
3.5177 9.64481 1.51645 
3.84133 3.96744 7.31101 
3.9513 9.18049 4.44059 
8.86331 6.50237 0.717447 
4.61946 3.17074 5.20514 
7.49363 9.75143 7.40978 
8.97768 4.89556 6.09223 
4.77053 4.58999 4.8844 
4.71747 8.45981 5.87293 
5.07802 9.86499 0.873437 
9.85301 3.81071 6.47041 
3.21831 8.60241 0.423764 
6.59235 7.47851 1.23995 
9.64877 0.593514 3.21803 
7.90697 0.933603 6.40668 
9.76673 6.78486 5.12858 
4.49805 2.03254 1.37839 
3.97769 7.86322 0.199314 
2.64395 5.35666 7.66035 
9.50219 8.37471 2.48545 
0.692237 2.5816 5.31265 
8.88556 3.78576 0.0976336 
1.79546 9.04735 2.14332 
2.69318 4.9318 1.86819 
5.08341 9.88412 6.18622 
7.43011 4.37911 5.50712 
0.652062 3.19456 3.99366 
8.88576 8.42324 2.55427 
1.22372 4.58552 4.09723 
7.37877 2.95227 6.18704 
8.13449 3.06634 3.85363 
3.16667 8.22935 6.51178 
3.8625 4.68021 3.02913 
8.9831 4.85132 7.53687 
0.764066 3.48409 9.01435 
3.35791 9.56213 5.84683 
1.37496 2.35794 9.69885 
0.177811 2.38946 0.0166983 
3.94335 7.78383 4.83956 
5.19826 0.0525799 9.31957 
2.10151 8.72598 4.52238 
1.3663 2.55559 8.00967 
4.78402 0.809613 6.00777 
6.36765 5.90133 6.92854 
3.37249 6.9006 7.02214 
1.49144 1.16905 4.12851 
0.425506 8.16621 1.60224 
8.29316 3.40593 6.55127 
4.25536 7.75532 1.07501 
9.90758 1.9234 7.63053 
2.55363 2.66308 1.2606 
3.13083 2.49481 9.66555 
2.26065 5.79562 2.43526 
1.87071 3.97278 4.42177 
1.68102 3.08432 6.34954 
1.44339 7.38865 8.79307 
9.8447 9.77776 6.11318 
7.54676 3.96088 1.55748 
2.82334 8.5837 2.341 
5.47843 0.271328 0.0679049 
2.814 1.1648 3.58792 
3.5621 6.64219 0.529739 
5.19789 3.60243 7.14049 
2.60486 3.84932 2.96661 
9.59575 4.36269 6.17187 
4.87884 5.22051 1.98441 
3.23837 4.95921 6.27354 
3.19297 9.3144 2.2651 
7.37918 3.14131 3.35726 
9.22713 4.83885 8.45005 
9.09914 6.64808 2.6137 
0.399597 2.64791 6.89764 
2.34253 4.28017 9.67478 
1.34944 6.29955 4.53836 
4.29505 2.25455 4.85217 
9.31405 0.415031 7.22024 
6.33114 2.18003 3.95876 
2.77534 8.71553 9.32811 
6.43137 2.19103 5.40174 
8.11697 3.58613 8.04926 
2.94877 1.74474 4.92047 
1.74177 8.72127 1.88559 
6.32639 8.91753 3.88906 
9.6186 1.68677 0.061482 
5.67562 6.34905 1.3234 
5.80558 5.76162 3.34637 
0.926022 7.33942 2.46652 
8.35228 1.65197 3.55149 
8.79286 6.87286 7.13876 
0.61147 1.03728 0.988805 
0.566775 4.44049 7.12687 
5.74089 5.07385 2.94156 
2.35022 2.65951 1.60212 
5.37794 7.44851 8.51189 
7.04874 2.49088 4.81402 
0.712173 7.41441 6.32713 
0.878923 4.67229 0.279653 
5.30545 9.49724 7.79268 
2.01833 9.18657 4.09235 
8.17457 2.97634 3.02596 
7.0069 5.54141 0.50882 
7.50542 4.85746 4.89456 
4.01536 4.20892 7.90959 
9.67553 7.19152 6.06698 
0.835174 6.26274 5.14395 
3.10655 3.07892 6.18044 
9.83903 5.51344 7.1474 
2.58561 3.2356 7.64487 
6.86919 6.73744 0.60783 
4.15994 7.3467 0.651314 
0.93493 4.66392 2.70187 
5.00626 1.53519 1.35792 
1.05926 9.85856 7.65692 
2.55435 7.16882 4.15459 
4.81789 0.29295 6.12993 
4.85872 9.21179 9.51679 
9.0735 3.19796 8.36747 
2.21596 4.50294 5.26538 
2.39033 7.31785 9.63142 

1.39804 8.63402 9.4581 
2.90377 3.32868 5.84056 
1.97514 0.0615813 0.167315 
9.25975 7.38089 9.73785 
1.13912 8.11979 3.46877 
0.139105 0.81858 6.60062 
8.67542 4.92031 8.31032 
3.6233 2.04743 6.86222 
3.81921 6.68249 5.17243 
4.46843 1.41143 3.29465 
7.50627 3.28201 8.47697 
1.12881 0.0171363 8.61872 
1.05103 7.68824 4.8962 
6.72002 0.693679 2.45403 
0.433195 9.9293 3.93312 
4.26445 4.9209 7.95982 
9.85137 7.86615 6.79331 
0.00685445 7.05417 5.99461 
4.44021 7.74583 5.43705 
8.07004 7.94049 0.32057 
7.75574 8.69192 9.29911 
4.16638 4.12039 5.48793 
1.55638 7.35246 2.2451 
7.86178 9.94561 3.15945 
2.64003 0.310552 2.32923 
9.05336 8.81369 9.95589 
7.67113 9.71948 0.633449 
7.62259 6.49919 7.63506 
7.0799 6.78704 4.07778 
5.65791 2.02468 5.32647 
4.49327 3.36533 5.76924 
3.52449 9.62264 1.54215 
3.86727 3.94635 7.37023 
4.10097 9.25214 4.42693 
8.67022 6.46574 0.632249 
4.60328 2.99571 4.81482 
7.70124 9.76116 7.74528 
9.04829 4.88799 6.19353 
4.93522 4.60569 5.06967 
4.87538 8.17358 5.7391 
4.97955 9.86359 0.991145 
9.89157 3.73851 6.44536 
2.97375 8.42964 0.376353 
6.49116 7.58281 1.08675 
9.55315 0.26961 3.21803 
7.79931 0.896341 6.30293 
9.49195 6.52564 5.04042 
4.44682 1.85557 1.27236 
3.87477 7.87201 0.196042 
2.59673 5.31953 7.64149 
9.57367 8.37058 2.44115 
0.658382 2.43938 5.3753 
8.74631 3.7871 0.188843 
1.58737 8.97551 2.23531 
2.82249 4.92609 1.88229 
5.20765 9.92778 6.17697 
7.52173 4.14687 5.43902 
0.662374 3.12673 3.91388 
8.95182 8.37373 2.53197 
1.23495 4.60349 4.22252 
7.37877 2.95227 6.18704 
8.10694 2.98526 3.91385 
3.1087 8.28284 6.46029 
3.87431 4.58113 3.01873 
8.85217 4.923 7.66073 
0.669821 3.65313 9.04156 
3.31833 9.54473 5.82368 
1.28696 2.29022 9.73752 
0.449331 2.39192 0.0121447 
3.93707 7.51464 4.79033 
5.16015 0.00540414 9.37117 
2.13975 8.60335 4.47543 
1.22637 2.48194 8.0574 
4.4183 0.835147 6.09501 
6.321 5.89792 6.78559 
3.36517 6.75655 6.9299 
1.35029 1.21491 3.97914 
0.599347 8.19815 1.50117 
8.48932 3.5186 6.53291 
4.33714 7.80895 1.04781 
9.98962 1.7909 7.53713 
2.70113 2.70489 0.94645 
3.03896 2.35917 9.63629 
2.52193 5.50417 2.1675 
1.75708 4.01139 4.45457 
1.59562 3.06355 6.4533 
1.48868 7.39642 8.66652 
9.857 9.74238 6.12601 
7.48978 4.06722 1.68786 
2.68183 8.70912 2.33042 
5.58788 0.199698 0.124358 
2.93474 1.32674 3.50751 
3.55719 6.40566 0.369415 
5.24462 3.64944 7.19326 
2.386 3.58284 3.1397 
9.64455 4.33838 6.08472 
4.86309 5.15859 1.82566 
3.25269 4.87297 6.46551 
3.34733 9.43207 2.21164 
7.29306 3.06298 3.29639 
9.15301 4.67959 8.40126 
8.95043 6.79358 2.5865 
0.0778024 2.54869 6.92009 
2.18371 4.51143 9.543 
1.34944 6.29955 4.53836 
4.31883 2.2593 4.87223 
9.27701 0.61292 7.12545 
6.06478 2.19523 3.96693 
2.89394 8.72998 9.14972 
6.32699 2.15057 5.51234 
8.12905 3.36893 8.09624 
2.91718 1.66608 4.92806 
1.72949 9.00059 2.24637 
6.34732 9.10979 3.73152 
9.53967 1.67489 0.0932519 
5.62992 6.47651 1.4292 
5.70549 5.52971 3.34839 
1.27478 7.06104 2.4493 
8.23385 1.54632 3.31307 
8.71423 6.97985 7.13119 
0.5405 0.968106 1.0995 
0.690669 4.37058 7.02459 
5.57357 5.11901 2.83598 
2.20825 2.41024 1.44101 
5.19544 7.51627 8.41104 
7.18731 2.36413 4.79902 
0.878448 7.47626 6.39403 
1.17965 4.31795 0.398041 
5.06135 9.5568 7.7246 
2.03467 9.11313 4.0645 
8.10703 3.07578 2.66789 
6.98249 5.76832 0.605667 
7.63676 5.14783 4.87868 
4.10796 4.30186 7.98823 
9.59656 7.22788 6.01058 
0.977693 6.16186 5.07902 
3.0223 3.19238 6.23055 
9.99999 5.44531 7.09182 
2.59956 3.38709 7.78236 
6.86919 6.73744 0.60783 
4.33868 7.56334 0.50104 
0.909813 4.77144 2.76506 
5.02934 1.47735 1.28009 
1.20686 9.97492 7.501 
2.53169 7.17789 4.13534 
4.75689 0.243173 6.11424 
4.82961 9.15229 9.60644 
8.92847 3.18511 8.33376 
2.14239 4.62562 5.51114 
2.55016 7.2472 9.61166 

1.44692 8.5935 9.51476 
2.97665 3.08494 5.89245 
2.06545 0.102584 0.370221 
9.18053 7.2367 9.77895 
1.11603 8.0342 3.42716 
0.121223 0.953297 6.45939 
8.88923 4.85824 8.10238 
3.70655 2.17477 7.02355 
3.73777 6.56088 5.18292 
4.42433 1.3813 3.30627 
7.30806 3.12561 8.40812 
1.12881 0.0171363 8.61872 
1.03354 7.65464 4.84885 
6.92808 0.558197 2.8291 
0.556934 9.99969 3.84835 
4.16607 4.94728 8.153 
9.81903 7.75522 6.91109 
0.0902862 7.11651 5.90292 
4.49534 7.86094 5.40179 
8.19011 7.98213 0.239685 
7.79099 8.70611 9.24272 
4.12268 4.12518 5.46339 
1.8012 7.07207 2.38086 
7.95457 9.82394 3.08707 
2.69131 0.484216 2.33557 
9.02431 8.7866 9.96622 
7.73281 9.77266 0.624703 
7.6827 6.65394 7.66662 
7.21357 6.83238 4.07985 
5.76156 2.08221 5.60819 
4.46292 3.20167 5.86012 
3.44095 0.152065 1.65481 
3.90505 3.99549 7.32422 
3.65925 9.17698 4.30616 
8.35614 6.57997 0.809856 
4.52951 2.76688 4.75956 
7.68723 9.98605 7.61886 
9.07405 4.84617 6.09931 
4.99751 4.514 4.9066 
4.89094 8.0765 5.93819 
4.83399 9.95505 1.07367 
9.98549 3.66798 6.52691 
3.14969 8.4908 0.58886 
6.56622 7.65471 1.04276 
9.6924 0.346307 3.33294 
8.02659 0.844366 6.51316 
9.42293 6.62779 5.19882 
4.46167 1.76187 1.2743 
3.94645 8.00017 0.249906 
2.49187 5.37102 7.96657 
9.42108 8.23393 2.50923 
0.776231 2.50498 5.34007 
8.62613 3.71821 0.24935 
1.5583 9.08412 2.17786 
2.86191 4.91964 2.03045 
5.06208 9.97022 6.13874 
7.62089 3.90716 5.38848 
0.630353 3.11729 4.01113 
8.87319 8.32159 2.58403 
1.29193 4.70058 4.22171 
7.2664 2.83368 6.37057 
8.03614 2.94852 3.89101 
3.1087 8.28284 6.46029 
3.91301 4.49393 2.99278 
8.92048 4.88131 7.7951 
0.666752 3.7201 8.92738 
3.2108 9.61425 5.96217 
1.11194 2.23604 9.9439 
0.452029 2.43245 0.260388 
3.89344 7.61116 4.97078 
5.09765 0.101946 9.48808 
2.0537 8.62739 4.40638 
1.11967 2.49289 8.24744 
4.32021 1.03267 6.06291 
6.5703 5.9855 6.54301 
3.33403 6.84841 6.89651 
1.3384 1.3061 4.18996 
0.679855 8.23371 1.43379 
8.55572 3.52604 6.71971 
4.47041 7.94475 0.94708 
9.98856 1.87724 7.59204 
2.77264 2.71733 0.565749 
3.04996 2.48299 9.28669 
2.26981 5.53844 1.93145 
1.72819 3.99802 4.25529 
1.64215 2.998 6.35305 
1.59193 7.27171 8.55182 
9.95297 9.81256 6.12585 
7.4374 3.81959 1.62401 
2.71054 8.72754 2.13321 
5.58849 0.0832969 0.124968 
2.79265 1.29477 3.61836 
3.33199 6.47411 0.423889 
5.22497 3.55593 7.06589 
2.34659 3.59429 2.93767 
9.64455 4.33838 6.08472 
4.89668 5.26864 1.76292 
3.25306 4.94223 6.35825 
3.17543 9.61193 1.92802 
7.30048 3.25314 3.06437 
9.26327 4.58466 8.23827 
9.11038 6.84747 2.90569 
0.0615759 2.45154 7.12762 
2.17305 4.56791 9.61137 
1.39395 6.27397 4.4555 
4.38358 2.21799 4.70248 
9.33805 0.57626 7.24006 
5.79959 2.04999 3.6808 
2.8186 8.50579 8.92949 
6.34375 2.02428 5.38762 
8.02206 3.19256 8.0556 
3.03447 1.60481 5.27237 
1.89333 8.99463 2.12083 
6.25286 8.94755 3.85894 
9.45762 1.82646 9.99509 
5.68441 6.45269 1.46237 
5.51884 5.24024 3.31585 
1.19122 7.02592 2.40662 
8.23352 1.52688 3.31163 
8.55143 6.68188 7.50982 
0.707303 0.917606 1.11398 
0.571875 4.23674 7.00861 
5.62284 4.94082 2.84223 
