1.21e-05 -0.77565 4.52e-05 -0.191501 1.84228 -0.191501
1.2e-05 -0.775941 6.08e-05 -0.340244 1.88641 -0.340244
1.2e-05 -0.776673 5.98e-05 -0.68407 1.85706 -0.684071
1.26e-05 -0.777772 6.17e-05 -2.61094 1.86286 -2.61094
1.26e-05 -0.779232 6.69e-05 -5.8595 1.85073 -5.8595
1.21e-05 -0.780925 5.8e-05 -6.0009 1.82635 -6.0009
1.25e-05 -0.782978 8.26e-05 -6.00642 1.873 -6.00642
1.2e-05 -0.785506 5.7e-05 -5.99062 1.84597 -5.99062
1.24e-05 -0.787925 5.94e-05 -5.90918 1.8248 -5.90918
1.2e-05 -0.791068 5.81e-05 -5.8402 1.92086 -5.84021
1.21e-05 -0.794498 6.88e-05 -5.6865 1.8809 -5.6865
1.2e-05 -0.79829 5.89e-05 -5.53981 1.85674 -5.53981
1.2e-05 -0.802434 5.8e-05 -5.4549 1.89088 -5.4549
1.22e-05 -0.806666 7.11e-05 -5.27686 1.8614 -5.27686
1.2e-05 -0.811724 5.86e-05 -5.14279 1.82631 -5.14279
1.22e-05 -0.816643 9.76e-05 -4.97191 1.86084 -4.97191
1.23e-05 -0.822288 5.75e-05 -4.81864 1.8458 -4.81864
1.2e-05 -0.828076 5.78e-05 -4.65569 1.92264 -4.65569
1.22e-05 -0.834176 5.81e-05 -4.52704 1.92339 -4.52704
1.21e-05 -0.840774 6.86e-05 -4.36676 1.83755 -4.36676
1.31e-05 -0.847812 6.02e-05 -4.24079 1.8669 -4.24079
1.21e-05 -0.85479 5.88e-05 -4.04225 1.82133 -4.04225
1.23e-05 -0.862476 6.5e-05 -3.86408 1.8361 -3.86408
1.2e-05 -0.870328 5.96e-05 -3.73388 1.88661 -3.73388
1.21e-05 -0.878429 5.92e-05 -3.6012 1.84395 -3.6012
1.21e-05 -0.886989 5.99e-05 -3.43405 1.82153 -3.43405
1.23e-05 -0.895496 5.98e-05 -3.33324 1.89215 -3.33324
1.24e-05 -0.904169 5.76e-05 -3.18794 1.84387 -3.18794
1.2e-05 -0.912654 7.29e-05 -3.0543 1.90137 -3.0543
1.22e-05 -0.921333 5.87e-05 -2.98376 1.84486 -2.98376
1.23e-05 -0.929752 5.96e-05 -2.86788 1.84033 -2.86788
1.21e-05 -0.937709 5.74e-05 -2.72141 1.88815 -2.72141
1.19e-05 -0.945252 6.1e-05 -2.68261 1.85241 -2.68261
1.22e-05 -0.951891 7.4e-05 -2.61675 1.8407 -2.61675
1.22e-05 -0.957029 5.98e-05 -2.54646 1.89457 -2.54646
1.2e-05 -0.961154 5.96e-05 -2.41711 1.82711 -2.41711
1.23e-05 -0.963256 6.26e-05 -2.37864 1.831 -2.37864
1.2e-05 -0.964027 5.87e-05 -2.34038 1.87038 -2.34038
1.2e-05 -0.96289 6.22e-05 -2.31916 1.82796 -2.31916
1.2e-05 -0.959491 6.4e-05 -2.26364 1.87977 -2.26364
1.27e-05 -0.95598 6.3e-05 -2.13155 1.88949 -2.13155
1.19e-05 -0.950288 5.97e-05 -2.12799 1.83996 -2.12799
1.2e-05 -0.945326 5.95e-05 -1.99616 1.88173 -1.99616
1.22e-05 -0.939096 6.38e-05 -1.9221 1.8158 -1.9221
1.2e-05 -0.937535 6.1e-05 -1.84702 1.83691 -1.84702
1.22e-05 -0.937702 5.97e-05 -1.64543 1.87609 -1.64543
1.2e-05 -0.936768 5.97e-05 -1.4256 1.83496 -1.4256
1.19e-05 -0.941027 5.79e-05 -1.40873 1.83769 -1.40873
1.2e-05 -0.94581 5.82e-05 -1.3832 1.88953 -1.3832
1.21e-05 -0.952129 5.79e-05 -1.25443 1.84311 -1.25443
1.19e-05 -0.958218 5.72e-05 -1.11448 1.84556 -1.11448
1.22e-05 -0.966068 5.86e-05 -1.12792 1.89875 -1.12792
1.22e-05 -0.97673 5.83e-05 -1.11862 1.82746 -1.11862
1.2e-05 -0.986407 5.83e-05 -1.07454 1.87963 -1.07454
1.2e-05 -1.00036 5.85e-05 -0.984205 1.82484 -0.984205
1.2e-05 -1.01605 5.72e-05 -1.02425 1.82059 -1.02425
1.2e-05 -1.02888 5.84e-05 -1.02375 1.8618 -1.02375
1.21e-05 -1.03763 5.79e-05 -0.960229 1.83647 -0.960229
1.23e-05 -1.0486 8.53e-05 -0.990309 1.8128 -0.990309
1.21e-05 -1.05454 5.86e-05 -0.96226 1.93651 -0.96226
1.22e-05 -1.0593 6.01e-05 -0.984332 1.84042 -0.984332
1.22e-05 -1.06325 6.39e-05 -1.0219 1.83969 -1.0219
1.19e-05 -1.06945 6.05e-05 -1.03593 1.90572 -1.03593
1.22e-05 -1.07894 6.56e-05 -1.02787 1.85624 -1.02787
1.19e-05 -1.089 5.86e-05 -1.02631 1.89218 -1.02631
1.24e-05 -1.10436 5.79e-05 -1.02449 1.83176 -1.02449
1.32e-05 -1.12058 5.76e-05 -1.03869 1.87946 -1.03869
1.19e-05 -1.13832 5.89e-05 -1.11347 1.90882 -1.11347
1.21e-05 -1.15335 5.82e-05 -1.13179 1.8494 -1.13179
1.21e-05 -1.16757 5.77e-05 -1.15121 1.87593 -1.15121
1.22e-05 -1.17906 5.61e-05 -1.13479 1.89341 -1.13479
1.19e-05 -1.19039 5.67e-05 -1.15452 1.82341 -1.15452
1.2e-05 -1.19647 5.75e-05 -1.15785 1.8491 -1.15785
1.2e-05 -1.19965 5.7e-05 -1.15986 1.89461 -1.15986
1.21e-05 -1.20051 5.7e-05 -1.1663 1.87054 -1.1663
1.21e-05 -1.19921 5.77e-05 -1.1799 1.90015 -1.1799
1.43e-05 -1.19651 7.04e-05 -1.15772 1.87114 -1.15772
1.2e-05 -1.19616 5.84e-05 -1.15798 1.82293 -1.15798
1.19e-05 -1.19379 5.69e-05 -1.15118 1.85684 -1.15118
1.2e-05 -1.19499 5.78e-05 -1.15869 1.85574 -1.15869
1.22e-05 -1.19769 6.2e-05 -1.17462 1.87632 -1.17462
1.23e-05 -1.20207 0.0001036 -1.17414 1.92669 -1.17414
1.21e-05 -1.20712 6.11e-05 -1.17495 1.87215 -1.17495
1.19e-05 -1.21014 5.84e-05 -1.15992 1.85816 -1.15992
1.19e-05 -1.21292 5.97e-05 -1.16802 1.91057 -1.16802
1.2e-05 -1.21719 5.71e-05 -1.16458 1.86573 -1.16458
1.19e-05 -1.2218 5.79e-05 -1.16956 1.87545 -1.16956
1.3e-05 -1.2238 8.06e-05 -1.17566 1.85762 -1.17566
1.2e-05 -1.2255 5.67e-05 -1.15755 1.85186 -1.15755
1.21e-05 -1.22587 5.74e-05 -1.18297 1.87163 -1.18297
1.25e-05 -1.22595 9.58e-05 -1.16599 1.84203 -1.16599
1.22e-05 -1.2234 5.84e-05 -1.17148 1.85147 -1.17148
1.27e-05 -1.22153 5.9e-05 -1.16198 1.89784 -1.16198
1.21e-05 -1.21995 5.99e-05 -1.16016 1.8639 -1.16016
