1.2e-05 -0.77565 4.85e-05 -0.191501 0.0008427 -0.191501
1.2e-05 -0.775941 6.23e-05 -0.340244 0.0008952 -0.340244
1.24e-05 -0.776673 7.39e-05 -0.68407 0.0008371 -0.684071
1.2e-05 -0.777772 6.01e-05 -2.61094 0.000861 -2.61094
1.22e-05 -0.779232 5.68e-05 -5.8595 0.0008503 -5.8595
1.21e-05 -0.780925 6e-05 -6.0009 0.000976 -6.0009
1.26e-05 -0.782978 6.45e-05 -6.00642 0.0008535 -6.00642
1.2e-05 -0.785506 5.77e-05 -5.99062 0.0009142 -5.99062
1.2e-05 -0.787925 5.83e-05 -5.90918 0.0008979 -5.90918
1.23e-05 -0.791068 6.22e-05 -5.8402 0.0009107 -5.84021
1.19e-05 -0.794498 5.8e-05 -5.6865 0.0009118 -5.6865
1.23e-05 -0.79829 5.84e-05 -5.53981 0.0009112 -5.53981
1.19e-05 -0.802434 5.67e-05 -5.4549 0.0009055 -5.4549
1.21e-05 -0.806666 5.67e-05 -5.27686 0.0009162 -5.27686
1.19e-05 -0.811724 5.9e-05 -5.14279 0.0009102 -5.14279
1.19e-05 -0.816643 5.74e-05 -4.97191 0.0009453 -4.97191
1.21e-05 -0.822288 5.85e-05 -4.81864 0.0009063 -4.81864
2.47e-05 -0.828076 9.74e-05 -4.65569 0.0009214 -4.65569
1.25e-05 -0.834176 8.23e-05 -4.52704 0.0009491 -4.52704
1.19e-05 -0.840774 6.07e-05 -4.36676 0.0009347 -4.36676
1.19e-05 -0.847812 6.05e-05 -4.24079 0.0009388 -4.24079
1.23e-05 -0.85479 6.01e-05 -4.04225 0.0010085 -4.04225
1.21e-05 -0.862476 5.91e-05 -3.86408 0.0009887 -3.86408
1.25e-05 -0.870328 7.95e-05 -3.73388 0.0011647 -3.73388
1.21e-05 -0.878429 5.91e-05 -3.6012 0.0011545 -3.6012
1.4e-05 -0.886989 7.63e-05 -3.43405 0.000908 -3.43405
1.2e-05 -0.895496 6.03e-05 -3.33324 0.0009273 -3.33324
1.22e-05 -0.904169 5.98e-05 -3.18794 0.0009309 -3.18794
1.21e-05 -0.912654 6.1e-05 -3.0543 0.0011808 -3.0543
1.24e-05 -0.921333 6.06e-05 -2.98376 0.0009905 -2.98376
1.25e-05 -0.929752 7e-05 -2.86788 0.0012748 -2.86788
1.19e-05 -0.937709 5.89e-05 -2.72141 0.0009349 -2.72141
1.2e-05 -0.945252 5.68e-05 -2.68261 0.0009285 -2.68261
1.2e-05 -0.951891 5.97e-05 -2.61675 0.0009103 -2.61675
1.2e-05 -0.957029 6.11e-05 -2.54646 0.0009316 -2.54646
1.24e-05 -0.961154 5.99e-05 -2.41711 0.0009167 -2.41711
1.27e-05 -0.963256 6.09e-05 -2.37864 0.0009295 -2.37864
1.23e-05 -0.964027 6.21e-05 -2.34038 0.0009588 -2.34038
1.21e-05 -0.96289 6.04e-05 -2.31916 0.000937 -2.31916
1.2e-05 -0.959491 6.05e-05 -2.26364 0.0009028 -2.26364
1.2e-05 -0.95598 6.14e-05 -2.13155 0.0009363 -2.13155
1.19e-05 -0.950288 6.13e-05 -2.12799 0.0009171 -2.12799
1.37e-05 -0.945326 8.95e-05 -1.99616 0.0009496 -1.99616
1.19e-05 -0.939096 6.04e-05 -1.9221 0.0009125 -1.9221
1.21e-05 -0.937535 6.05e-05 -1.84702 0.0009098 -1.84702
1.2e-05 -0.937702 5.84e-05 -1.64543 0.0009281 -1.64543
1.2e-05 -0.936768 5.9e-05 -1.4256 0.0009524 -1.4256
1.21e-05 -0.941027 6e-05 -1.40873 0.0009716 -1.40873
1.19e-05 -0.94581 5.8e-05 -1.3832 0.0009434 -1.3832
1.22e-05 -0.952129 5.83e-05 -1.25443 0.0009226 -1.25443
1.22e-05 -0.958218 5.74e-05 -1.11448 0.0009445 -1.11448
1.2e-05 -0.966068 5.88e-05 -1.12792 0.0009908 -1.12792
1.2e-05 -0.97673 5.76e-05 -1.11862 0.0011837 -1.11862
1.22e-05 -0.986407 7.12e-05 -1.07454 0.0009292 -1.07454
1.23e-05 -1.00036 5.96e-05 -0.984205 0.0009327 -0.984205
1.2e-05 -1.01605 5.9e-05 -1.02425 0.0009298 -1.02425
1.23e-05 -1.02888 6.06e-05 -1.02375 0.0009263 -1.02375
2.26e-05 -1.03763 0.0001027 -0.960229 0.0010024 -0.960229
1.2e-05 -1.0486 5.85e-05 -0.990309 0.0009236 -0.990309
1.22e-05 -1.05454 5.76e-05 -0.96226 0.0011965 -0.96226
1.19e-05 -1.0593 6.17e-05 -0.984332 0.0009133 -0.984332
1.22e-05 -1.06325 5.79e-05 -1.0219 0.0009465 -1.0219
1.2e-05 -1.06945 5.79e-05 -1.03593 0.0009482 -1.03593
1.2e-05 -1.07894 5.91e-05 -1.02787 0.0009709 -1.02787
1.21e-05 -1.089 5.84e-05 -1.02631 0.000923 -1.02631
1.24e-05 -1.10436 5.75e-05 -1.02449 0.00126 -1.02449
1.24e-05 -1.12058 7.09e-05 -1.03869 0.0009351 -1.03869
1.18e-05 -1.13832 5.9e-05 -1.11347 0.0009575 -1.11347
1.2e-05 -1.15335 5.74e-05 -1.13179 0.0009221 -1.13179
1.21e-05 -1.16757 5.91e-05 -1.15121 0.0009119 -1.15121
1.2e-05 -1.17906 5.91e-05 -1.13479 0.0009332 -1.13479
1.21e-05 -1.19039 5.83e-05 -1.15452 0.0010118 -1.15452
1.2e-05 -1.19647 5.81e-05 -1.15785 0.0009609 -1.15785
1.2e-05 -1.19965 5.89e-05 -1.15986 0.0009163 -1.15986
1.23e-05 -1.20051 5.88e-05 -1.1663 0.0012867 -1.1663
1.23e-05 -1.19921 5.78e-05 -1.1799 0.0009338 -1.1799
1.19e-05 -1.19651 5.72e-05 -1.15772 0.0009493 -1.15772
1.22e-05 -1.19616 6.15e-05 -1.15798 0.0009635 -1.15798
1.18e-05 -1.19379 5.85e-05 -1.15118 0.0009408 -1.15118
1.21e-05 -1.19499 5.76e-05 -1.15869 0.0009287 -1.15869
1.21e-05 -1.19769 5.96e-05 -1.17462 0.0009222 -1.17462
1.2e-05 -1.20207 6.15e-05 -1.17414 0.000937 -1.17414
1.24e-05 -1.20712 5.98e-05 -1.17495 0.0009849 -1.17495
1.22e-05 -1.21014 6.72e-05 -1.15992 0.0009156 -1.15992
1.26e-05 -1.21292 0.0001025 -1.16802 0.0009663 -1.16802
1.24e-05 -1.21719 6.17e-05 -1.16458 0.0009161 -1.16458
1.2e-05 -1.2218 5.89e-05 -1.16956 0.0009323 -1.16956
1.22e-05 -1.2238 6.08e-05 -1.17566 0.000917 -1.17566
1.28e-05 -1.2255 5.98e-05 -1.15755 0.0009801 -1.15755
1.19e-05 -1.22587 5.88e-05 -1.18297 0.001025 -1.18297
1.22e-05 -1.22595 5.72e-05 -1.16599 0.000992 -1.16599
1.22e-05 -1.2234 6.56e-05 -1.17148 0.0009556 -1.17148
1.22e-05 -1.22153 5.77e-05 -1.16198 0.0009441 -1.16198
1.19e-05 -1.21995 5.77e-05 -1.16016 0.0009181 -1.16016
1.21e-05 -1.2187 6.65e-05 -1.18912 0.0010402 -1.18912
1.2e-05 -1.21984 5.84e-05 -1.18031 0.0009194 -1.18031
1.25e-05 -1.22593 6.16e-05 -1.17322 0.0013906 -1.17322
1.24e-05 -1.23149 5.76e-05 -1.19438 0.000926 -1.19438
1.2e-05 -1.24232 5.66e-05 -1.20186 0.0009557 -1.20186
1.2e-05 -1.25306 5.72e-05 -1.20813 0.0009498 -1.20813
1.38e-05 -1.26513 6e-05 -1.21237 0.0009403 -1.21237
1.21e-05 -1.27537 5.73e-05 -1.20397 0.0009163 -1.20398
1.2e-05 -1.28645 5.9e-05 -1.21751 0.0010203 -1.21751
1.22e-05 -1.29598 5.91e-05 -1.23376 0.0009261 -1.23376
1.22e-05 -1.30064 5.89e-05 -1.24835 0.0009536 -1.24835
1.2e-05 -1.30656 0.0001624 -1.25231 0.0009508 -1.25231
1.26e-05 -1.30939 6.39e-05 -1.21214 0.0009407 -1.21214
1.2e-05 -1.31025 5.91e-05 -1.24316 0.0014388 -1.24316
1.2e-05 -1.30827 5.92e-05 -1.26545 0.0009435 -1.26545
1.25e-05 -1.30578 6.07e-05 -1.26314 0.0009555 -1.26314
1.19e-05 -1.29994 5.8e-05 -1.26484 0.0012398 -1.26484
1.2e-05 -1.29652 6e-05 -1.23519 0.0009355 -1.23519
1.22e-05 -1.29203 5.79e-05 -1.22943 0.0009296 -1.22943
1.23e-05 -1.29261 5.97e-05 -1.25013 0.0011023 -1.25013
1.19e-05 -1.29188 6.59e-05 -1.25155 0.0009308 -1.25155
1.21e-05 -1.2936 5.78e-05 -1.23562 0.0009278 -1.23562
1.2e-05 -1.29539 6.01e-05 -1.24252 0.001063 -1.24252
1.26e-05 -1.30273 6.25e-05 -1.26707 0.000927 -1.26707
1.2e-05 -1.30956 6e-05 -1.28185 0.0013256 -1.28185
