1.21e-05 -3.20599 6.26e-05 4.36904 0.000476 4.36904
1.19e-05 -3.12025 6.18e-05 6.21499 0.0004734 6.21499
1.18e-05 -2.9746 6.07e-05 -2.86948 0.0004774 -2.86948
1.22e-05 -2.80122 6.11e-05 -3.05846 0.0004713 -3.05846
1.19e-05 -2.64455 6.37e-05 -3.01363 0.00047 -3.01363
1.22e-05 -2.50358 5.8e-05 -2.97241 0.0004767 -2.97241
1.21e-05 -2.4441 6.08e-05 -2.84437 0.0004743 -2.84437
1.19e-05 -2.44273 5.85e-05 -2.7146 0.0004715 -2.7146
1.21e-05 -2.51342 5.98e-05 -2.60727 0.0004706 -2.60727
1.2e-05 -2.62791 5.75e-05 -2.66859 0.0004827 -2.66859
1.22e-05 -2.75556 6.12e-05 -2.72003 0.0004821 -2.72003
1.32e-05 -2.87571 5.92e-05 -2.80504 0.0004469 -2.80504
1.2e-05 -2.97295 5.83e-05 -2.90911 0.0004669 -2.90911
1.24e-05 -3.06271 6.52e-05 -3.02378 0.000514 -3.02378
1.2e-05 -3.12406 5.81e-05 -3.00098 0.0005077 -3.00098
1.2e-05 -3.18816 5.68e-05 -3.0901 0.000468 -3.0901
1.2e-05 -3.23983 6.02e-05 -3.09851 0.0004432 -3.09851
1.24e-05 -3.29983 5.87e-05 -3.16573 0.0004639 -3.16573
1.22e-05 -3.35661 5.84e-05 -3.16122 0.0005628 -3.16122
1.2e-05 -3.42573 5.98e-05 -3.19944 0.0004843 -3.19944
2.22e-05 -3.50595 6.81e-05 -3.26623 0.0006703 -3.26623
1.19e-05 -3.60005 5.98e-05 -3.38606 0.0004813 -3.38606
1.22e-05 -3.70546 6.52e-05 -3.53979 0.0004709 -3.53979
1.19e-05 -3.82264 6.11e-05 -3.65115 0.0004628 -3.65115
1.21e-05 -3.9486 6.16e-05 -3.70692 0.0004693 -3.70692
1.21e-05 -4.07529 5.95e-05 -3.92674 0.0004769 -3.92674
1.22e-05 -4.21319 5.87e-05 -4.02306 0.0004876 -4.02306
1.21e-05 -4.34938 5.8e-05 -4.14886 0.0004684 -4.14886
1.21e-05 -4.48766 6.15e-05 -4.29111 0.000464 -4.29111
1.26e-05 -4.61626 6.22e-05 -4.34594 0.0004744 -4.34594
1.2e-05 -4.72736 6.02e-05 -4.50989 0.000546 -4.50989
1.2e-05 -4.80857 6.08e-05 -4.57182 0.0004755 -4.57182
1.21e-05 -4.87205 7.2e-05 -4.71114 0.000472 -4.71114
1.21e-05 -4.90836 5.8e-05 -4.74514 0.0004729 -4.74514
1.23e-05 -4.93935 0.0001157 -4.76627 0.0004816 -4.76627
1.2e-05 -4.97999 5.99e-05 -4.85022 0.0004615 -4.85022
1.24e-05 -5.01993 5.91e-05 -4.86861 0.000497 -4.86861
