1.2e-05 -3.20691 6.4e-05 4.36914 0.0004789 4.36914
1.21e-05 -3.11999 6.11e-05 6.20879 0.0004669 6.20879
1.35e-05 -2.97673 5.85e-05 -2.80993 0.000497 -2.80993
1.22e-05 -2.81074 6.05e-05 -3.05767 0.0004688 -3.05767
1.25e-05 -2.64796 5.67e-05 -3.01866 0.0005112 -3.01866
1.32e-05 -2.51075 7.4e-05 -2.96794 0.0004711 -2.96794
1.23e-05 -2.45223 5.8e-05 -2.85364 0.0005522 -2.85364
1.21e-05 -2.45906 5.95e-05 -2.72727 0.0004795 -2.72727
1.26e-05 -2.52671 7.03e-05 -2.64038 0.0004747 -2.64038
1.24e-05 -2.6406 5.97e-05 -2.68595 0.0004753 -2.68594
1.22e-05 -2.76004 6.57e-05 -2.73282 0.000486 -2.73282
1.2e-05 -2.88432 5.71e-05 -2.81325 0.0006831 -2.81325
1.2e-05 -2.98213 5.72e-05 -2.8894 0.0004651 -2.8894
1.23e-05 -3.06671 7.49e-05 -3.00962 0.0004763 -3.00961
1.21e-05 -3.13126 5.74e-05 -3.05286 0.0004429 -3.05286
1.2e-05 -3.19265 5.68e-05 -3.10934 0.0004651 -3.10934
1.21e-05 -3.24495 5.73e-05 -3.17669 0.0004806 -3.17669
1.26e-05 -3.29441 5.84e-05 -3.15145 0.0004653 -3.15145
1.19e-05 -3.3608 5.77e-05 -3.16706 0.0004818 -3.16706
1.22e-05 -3.42672 6.01e-05 -3.17378 0.000471 -3.17378
1.19e-05 -3.51022 6.56e-05 -3.31931 0.0005287 -3.3193
1.26e-05 -3.6011 9.64e-05 -3.42718 0.0006136 -3.42718
1.21e-05 -3.7059 6.11e-05 -3.49885 0.0004797 -3.49885
1.22e-05 -3.81381 6e-05 -3.57556 0.0004734 -3.57556
1.25e-05 -3.94097 5.85e-05 -3.71928 0.0004822 -3.71928
1.19e-05 -4.06744 5.75e-05 -3.89001 0.0004894 -3.89001
1.24e-05 -4.19613 5.91e-05 -4.011 0.0006435 -4.01101
1.25e-05 -4.33193 6.44e-05 -4.14197 0.0004795 -4.14197
1.22e-05 -4.47003 5.84e-05 -4.33759 0.0004642 -4.33759
1.2e-05 -4.59811 6.05e-05 -4.38186 0.0005143 -4.38186
1.2e-05 -4.71639 6.12e-05 -4.50258 0.0004841 -4.50258
1.23e-05 -4.81326 6.08e-05 -4.5505 0.0004771 -4.5505
1.4e-05 -4.88428 6.73e-05 -4.75064 0.0004598 -4.75064
1.26e-05 -4.9294 6.28e-05 -4.76414 0.0007046 -4.76414
1.19e-05 -4.96479 6.04e-05 -4.83263 0.0004644 -4.83263
1.24e-05 -4.99808 7.02e-05 -4.80713 0.0005674 -4.80712
1.22e-05 -5.03019 7.1e-05 -4.89391 0.0005058 -4.89391
1.19e-05 -5.0758 6.12e-05 -4.96013 0.0004754 -4.96013
1.19e-05 -5.11649 5.98e-05 -4.98668 0.000475 -4.98668
1.21e-05 -5.14587 6.79e-05 -4.99123 0.0004614 -4.99123
1.23e-05 -5.16931 6.79e-05 -5.07287 0.0004863 -5.07287
1.22e-05 -5.18587 6.26e-05 -5.04268 0.0006114 -5.04268
1.22e-05 -5.18837 6.07e-05 -5.09674 0.0005016 -5.09674
1.19e-05 -5.18091 5.76e-05 -5.05656 0.0004806 -5.05656
1.25e-05 -5.16536 6.85e-05 -5.08816 0.0004694 -5.08816
1.27e-05 -5.13297 0.0001209 -5.04663 0.0005002 -5.04663
1.19e-05 -5.08852 5.86e-05 -5.0046 0.0005209 -5.00459
1.23e-05 -5.04159 6.21e-05 -5.00411 0.0004667 -5.00411
2.9e-05 -5.00661 8.65e-05 -4.90464 0.0004774 -4.90464
