1.23e-05 -3.20691 4.93e-05 4.36914 1.90661 4.36914
1.21e-05 -3.11999 6.24e-05 6.20879 1.87653 6.20879
1.3e-05 -2.97673 5.85e-05 -2.80993 1.92268 -2.80993
1.23e-05 -2.81074 0.0001008 -3.05767 1.91009 -3.05767
1.21e-05 -2.64796 5.92e-05 -3.01866 1.85642 -3.01866
1.3e-05 -2.51075 5.86e-05 -2.96794 1.82566 -2.96794
1.21e-05 -2.45223 6.03e-05 -2.85364 1.89055 -2.85364
1.23e-05 -2.45906 5.8e-05 -2.72727 1.8515 -2.72727
1.23e-05 -2.52671 6.81e-05 -2.64038 1.87892 -2.64038
1.19e-05 -2.6406 5.9e-05 -2.68595 1.9126 -2.68594
1.2e-05 -2.76004 5.85e-05 -2.73282 1.83742 -2.73282
1.22e-05 -2.88432 7.46e-05 -2.81325 1.87762 -2.81325
1.24e-05 -2.98213 5.66e-05 -2.8894 1.85818 -2.8894
1.2e-05 -3.06671 5.68e-05 -3.00962 1.87719 -3.00961
1.2e-05 -3.13126 5.87e-05 -3.05286 1.95202 -3.05286
1.23e-05 -3.19265 5.81e-05 -3.10934 1.83405 -3.10934
1.2e-05 -3.24495 6.01e-05 -3.17669 1.86538 -3.17669
1.21e-05 -3.29441 6.06e-05 -3.15145 1.88447 -3.15145
1.18e-05 -3.3608 5.75e-05 -3.16706 1.80356 -3.16706
1.24e-05 -3.42672 5.97e-05 -3.17378 1.8865 -3.17378
1.2e-05 -3.51022 5.9e-05 -3.31931 1.87864 -3.3193
1.26e-05 -3.6011 5.79e-05 -3.42718 1.8796 -3.42718
1.22e-05 -3.7059 5.79e-05 -3.49885 1.88975 -3.49885
1.2e-05 -3.81381 5.88e-05 -3.57556 1.86315 -3.57556
1.2e-05 -3.94097 5.91e-05 -3.71928 1.87308 -3.71928
1.2e-05 -4.06744 5.84e-05 -3.89001 1.9419 -3.89001
1.21e-05 -4.19613 5.93e-05 -4.011 1.81606 -4.01101
1.22e-05 -4.33193 5.82e-05 -4.14197 1.83728 -4.14197
1.19e-05 -4.47003 5.84e-05 -4.33759 1.86356 -4.33759
1.2e-05 -4.59811 5.71e-05 -4.38186 1.85032 -4.38186
1.22e-05 -4.71639 5.86e-05 -4.50258 1.89293 -4.50258
1.23e-05 -4.81326 5.99e-05 -4.5505 1.83943 -4.5505
1.19e-05 -4.88428 6.02e-05 -4.75064 1.81673 -4.75064
1.22e-05 -4.9294 5.72e-05 -4.76414 1.86581 -4.76414
1.21e-05 -4.96479 5.66e-05 -4.83263 1.8204 -4.83263
1.2e-05 -4.99808 5.68e-05 -4.80713 1.82944 -4.80712
1.19e-05 -5.03019 5.89e-05 -4.89391 1.9083 -4.89391
1.21e-05 -5.0758 6e-05 -4.96013 1.83892 -4.96013
1.23e-05 -5.11649 6.01e-05 -4.98668 1.81782 -4.98668
1.21e-05 -5.14587 5.77e-05 -4.99123 1.89352 -4.99123
1.22e-05 -5.16931 6.1e-05 -5.07287 1.81807 -5.07287
1.2e-05 -5.18587 5.9e-05 -5.04268 1.81648 -5.04268
1.2e-05 -5.18837 7.07e-05 -5.09674 1.85758 -5.09674
1.22e-05 -5.18091 5.95e-05 -5.05656 1.86319 -5.05656
1.19e-05 -5.16536 5.67e-05 -5.08816 1.89259 -5.08816
1.2e-05 -5.13297 5.77e-05 -5.04663 1.8374 -5.04663
1.22e-05 -5.08852 7.14e-05 -5.0046 1.885 -5.00459
1.19e-05 -5.04159 5.84e-05 -5.00411 1.89215 -5.00411
1.21e-05 -5.00661 6.09e-05 -4.90464 1.82555 -4.90464
1.21e-05 -4.97351 5.84e-05 -4.86702 1.82727 -4.86702
1.19e-05 -4.96453 8.07e-05 -4.93068 1.89255 -4.93068
1.2e-05 -4.9452 5.71e-05 -4.86305 1.83346 -4.86305
1.19e-05 -4.90236 5.93e-05 -4.83713 1.82818 -4.83713
1.23e-05 -4.84807 6.38e-05 -4.82386 1.89968 -4.82386
1.24e-05 -4.78733 6.58e-05 -4.74469 1.85552 -4.74469
1.22e-05 -4.74839 5.86e-05 -4.69695 1.90531 -4.69695
1.24e-05 -4.7099 7.64e-05 -4.68681 1.84687 -4.68681
1.2e-05 -4.68755 5.75e-05 -4.73178 1.81838 -4.73178
1.2e-05 -4.69175 5.86e-05 -4.74994 1.86173 -4.74994
1.19e-05 -4.71231 5.66e-05 -4.72067 1.83362 -4.72067
1.2e-05 -4.74904 5.83e-05 -4.76282 1.83267 -4.76282
1.2e-05 -4.78841 5.75e-05 -4.82548 1.92802 -4.82548
1.19e-05 -4.82171 5.78e-05 -4.84526 1.90397 -4.84526
1.22e-05 -4.84164 5.73e-05 -4.83174 1.82261 -4.83174
1.18e-05 -4.85242 5.97e-05 -4.91369 1.87084 -4.91369
1.2e-05 -4.85014 5.73e-05 -4.93379 1.83076 -4.93379
1.21e-05 -4.85027 6.05e-05 -4.89597 1.84652 -4.89597
1.31e-05 -4.84719 0.0001073 -4.86465 1.85917 -4.86465
1.21e-05 -4.84522 5.79e-05 -4.92692 1.80598 -4.92692
1.2e-05 -4.82812 5.9e-05 -4.88439 1.88031 -4.88439
1.2e-05 -4.81661 5.77e-05 -4.82795 1.83765 -4.82795
1.2e-05 -4.79066 5.86e-05 -4.8885 1.81958 -4.8885
1.19e-05 -4.76842 5.93e-05 -4.78164 1.89199 -4.78164
1.19e-05 -4.72949 5.94e-05 -4.74385 1.86006 -4.74385
1.21e-05 -4.70102 5.79e-05 -4.67561 1.8206 -4.67561
