3.487066924571990967e-01,-2.357420623302459717e-01,-2.681334316730499268e-01,-3.105356693267822266e-01,1.846231520175933838e-01,-1.191993802785873413e-01,1.715904772281646729e-01,-1.189273148775100708e-01
6.588849425315856934e-02,5.479571223258972168e-02,-3.061622381210327148e-01,2.197211980819702148e-02,-2.791548967361450195e-01,9.390652179718017578e-03,-1.254463791847229004e-01,-1.795381307601928711e-03
