-1.235460489988327026e-01,-5.918693542480468750e-02,-3.105427324771881104e-02,7.137656211853027344e-06,-6.503078341484069824e-02,-1.025947928428649902e-02,-9.750755131244659424e-02,1.067738234996795654e-02,-5.998490750789642334e-02,7.109515368938446045e-02,4.607382416725158691e-02,6.836110353469848633e-02,-3.498332202434539795e-02,4.711365699768066406e-02,-3.563222289085388184e-02,-1.163203418254852295e-01,-6.202033162117004395e-02,-3.618612885475158691e-02,-4.130898416042327881e-02,-6.539122760295867920e-02,-5.213700234889984131e-02,-1.211332231760025024e-01,-5.164243280887603760e-02,-3.896076977252960205e-02,-8.852234482765197754e-02,-5.939313769340515137e-02,7.711377739906311035e-02,3.637824952602386475e-02,-1.798169314861297607e-02,2.177767455577850342e-02,1.034602969884872437e-01,-5.936270952224731445e-02,8.706527948379516602e-02,1.122690886259078979e-01,-1.260524988174438477e-02,1.019860208034515381e-01,-5.715467035770416260e-02,6.658545136451721191e-02,6.040973961353302002e-02,6.355954706668853760e-02,6.202633678913116455e-02,-1.079933345317840576e-02,6.798602640628814697e-02,-3.302672505378723145e-02,1.116859912872314453e-01,-8.814163506031036377e-02,4.803594946861267090e-02,1.992245018482208252e-02,-8.128499984741210938e-02,-6.330446898937225342e-02,7.265456020832061768e-02,1.154335141181945801e-01,7.235378026962280273e-03,7.823638617992401123e-02,-6.788091361522674561e-02,8.206114172935485840e-03,1.007325351238250732e-01,6.798635423183441162e-02,-9.085911512374877930e-02,3.994676470756530762e-02,1.500789821147918701e-02,-8.451598882675170898e-02,1.149287670850753784e-01,1.441740989685058594e-02
-1.959112286567687988e-02,5.928136408329010010e-02,7.302150130271911621e-03,-1.435226202011108398e-02,5.935691297054290771e-02,1.656210422515869141e-02,-8.742196857929229736e-02,-1.167107820510864258e-01,5.237442255020141602e-02,-1.775564253330230713e-02,-1.202733963727951050e-01,1.055060327053070068e-02,-2.554233372211456299e-02,-5.131055414676666260e-02,1.138210743665695190e-01,2.574665844440460205e-02,4.369488358497619629e-02,-1.884022355079650879e-02,2.018350362777709961e-02,1.010402143001556396e-01,6.812103092670440674e-02,-7.584472000598907471e-02,-8.597369492053985596e-02,-9.940701723098754883e-02,7.056735455989837646e-02,-8.644659817218780518e-02,1.105117499828338623e-01,-1.012025922536849976e-01,-1.787714660167694092e-02,1.620560884475708008e-03,-1.490336656570434570e-02,3.662289679050445557e-02,4.060697555541992188e-02,8.476370573043823242e-02,4.936361312866210938e-02,9.117370843887329102e-02,-5.221422016620635986e-02,1.631295680999755859e-02,5.869643390178680420e-02,-2.635562419891357422e-02,9.719054400920867920e-02,1.134352982044219971e-01,-5.179554224014282227e-02,3.216713666915893555e-02,4.709094762802124023e-02,3.852644562721252441e-02,-6.564727425575256348e-02,6.082296371459960938e-02,-8.718520402908325195e-04,-2.066992223262786865e-02,-3.556637465953826904e-02,-1.175243109464645386e-01,-9.315457940101623535e-02,2.851876616477966309e-02,-1.027569174766540527e-01,-8.181798458099365234e-02,-4.540036618709564209e-02,-5.715353786945343018e-02,-1.005511730909347534e-01,-9.699031710624694824e-03,4.517346620559692383e-03,9.370866417884826660e-02,-2.702975273132324219e-02,8.068683743476867676e-02
6.114683672785758972e-02,8.660064637660980225e-02,-3.289765119552612305e-02,-1.075653582811355591e-01,1.051108464598655701e-01,-3.015647642314434052e-02,1.578439585864543915e-02,-3.306123614311218262e-02,2.966435626149177551e-02,-1.388250291347503662e-02,-8.027540147304534912e-02,1.248270273208618164e-01,-5.523017048835754395e-02,1.040537878870964050e-01,-1.097507774829864502e-02,7.217039167881011963e-02,1.067972779273986816e-01,1.051551550626754761e-01,-2.163491398096084595e-02,-8.882515877485275269e-02,-1.151633113622665405e-01,-5.955500155687332153e-02,7.254123687744140625e-02,4.220432136207818985e-03,9.082249552011489868e-02,1.026485711336135864e-01,2.599737606942653656e-02,-1.124656014144420624e-02,2.451176941394805908e-02,-8.535207808017730713e-02,-4.946018382906913757e-02,1.053867787122726440e-01,-5.962625145912170410e-02,3.669673949480056763e-02,-7.702656090259552002e-02,-7.239628583192825317e-02,7.653212547302246094e-02,-1.286399960517883301e-01,-1.327129006385803223e-01,4.104917868971824646e-02,-6.062209606170654297e-03,1.094329208135604858e-01,3.639240562915802002e-02,-7.643318176269531250e-02,3.147943690419197083e-02,3.668387234210968018e-02,-5.277387797832489014e-02,1.786524057388305664e-02,4.495573416352272034e-02,-2.593865990638732910e-02,1.467873924411833286e-03,-9.839440137147903442e-02,1.104232221841812134e-01,-1.298186928033828735e-01,9.595678001642227173e-02,5.909001827239990234e-02,-1.181460022926330566e-01,1.435860712081193924e-02,7.473158836364746094e-02,-1.164457052946090698e-01,-6.470600608736276627e-03,-3.190497308969497681e-02,-9.689962863922119141e-02,-1.638141274452209473e-02
8.640807867050170898e-02,-6.225535273551940918e-02,3.458194434642791748e-02,1.149569451808929443e-01,-2.438008636236190796e-01,9.884735336527228355e-04,7.305144798010587692e-03,1.024267002940177917e-01,2.574119865894317627e-01,8.713360130786895752e-02,-1.203408315777778625e-01,6.932285428047180176e-02,2.947719395160675049e-02,1.347459107637405396e-01,7.103276252746582031e-02,-6.821829080581665039e-02,-1.036458760499954224e-01,-1.114487927407026291e-02,1.130996048450469971e-01,1.298786550760269165e-01,-4.049047529697418213e-01,8.118518441915512085e-02,5.284368991851806641e-02,3.400282263755798340e-01,3.075478076934814453e-01,-1.505197733640670776e-01,-4.496708046644926071e-03,-1.836864203214645386e-01,1.792703568935394287e-02,3.006334602832794189e-02,1.792962402105331421e-01,3.370653092861175537e-02,6.203667819499969482e-02,3.436638042330741882e-02,-1.494659483432769775e-02,3.316382318735122681e-02,9.241455793380737305e-02,2.936597764492034912e-01,2.318106591701507568e-02,-2.302701473236083984e-01,-9.100475907325744629e-02,-6.550399959087371826e-02,1.039506494998931885e-01,-3.416725993156433105e-01,1.058026328682899475e-01,1.296487450599670410e-02,-2.185982465744018555e-02,-3.049122355878353119e-02,8.687037043273448944e-03,3.143096268177032471e-01,2.142165303230285645e-01,-4.437263607978820801e-01,1.958952099084854126e-01,1.983596533536911011e-01,6.757170706987380981e-02,8.614702522754669189e-02,-9.456604719161987305e-03,-3.735818564891815186e-01,2.236777842044830322e-01,8.217339217662811279e-02,1.551185101270675659e-01,-3.681911155581474304e-02,8.491265773773193359e-02,3.952947258949279785e-02
2.090456523001194000e-02,7.832445204257965088e-02,-1.054572314023971558e-01,3.067322261631488800e-02,-4.011106491088867188e-02,-8.377075195312500000e-02,-8.350846916437149048e-02,6.875672191381454468e-02,5.809648707509040833e-02,2.624179422855377197e-02,-1.080845296382904053e-01,-5.752828717231750488e-02,-5.393881723284721375e-02,-9.814702719449996948e-02,-3.454872965812683105e-02,-1.962466537952423096e-02,-1.123496592044830322e-01,-4.574516415596008301e-02,-8.519241958856582642e-02,-5.366752669215202332e-02,3.123632818460464478e-02,1.755835674703121185e-02,-8.042030036449432373e-02,1.311907358467578888e-02,-2.152070589363574982e-02,7.688769698143005371e-02,1.127704977989196777e-01,1.133123785257339478e-01,2.313072979450225830e-02,3.284828364849090576e-02,9.138882905244827271e-02,1.144161075353622437e-01,-2.055270969867706299e-02,-1.909118704497814178e-02,-7.893985509872436523e-02,4.371882602572441101e-02,-1.188224405050277710e-01,2.026846632361412048e-02,9.683201089501380920e-03,-7.932514697313308716e-02,-5.687843263149261475e-02,9.196215867996215820e-02,-1.348868012428283691e-03,-9.187126904726028442e-02,8.540078997611999512e-02,-9.429232776165008545e-02,7.781639695167541504e-03,-1.041264161467552185e-01,8.393985033035278320e-02,5.460534989833831787e-02,-9.706562012434005737e-02,-5.535411834716796875e-02,3.928674384951591492e-03,4.176440834999084473e-02,1.183635219931602478e-01,3.905780380591750145e-03,2.672098577022552490e-02,2.735106460750102997e-02,-1.030595600605010986e-01,-1.130384802818298340e-01,7.495123893022537231e-02,7.723301649093627930e-02,-1.110439673066139221e-01,-8.608773350715637207e-03
8.456960320472717285e-02,-1.134681999683380127e-01,4.310768842697143555e-02,-8.476081490516662598e-02,8.101241290569305420e-02,6.499654054641723633e-02,-3.600722551345825195e-02,8.224657177925109863e-02,7.667204737663269043e-02,3.909814357757568359e-02,-7.096111774444580078e-03,8.691655099391937256e-02,-1.890388131141662598e-02,7.529158890247344971e-02,-4.358097910881042480e-03,-1.086222380399703979e-01,-5.650512874126434326e-02,-5.811373889446258545e-02,-1.179588586091995239e-01,-2.369886636734008789e-02,5.438700318336486816e-03,9.411026537418365479e-02,-9.908741712570190430e-02,2.700728178024291992e-02,4.110725224018096924e-02,1.371107995510101318e-02,-8.163730800151824951e-02,5.422624945640563965e-02,-3.229066729545593262e-03,5.092163383960723877e-02,-8.454102277755737305e-02,1.169072240591049194e-01,-8.246049284934997559e-03,-4.510901868343353271e-02,1.176402270793914795e-01,9.509924054145812988e-02,2.242960035800933838e-02,-2.752994000911712646e-02,-1.199137270450592041e-01,6.698377430438995361e-02,-4.116529226303100586e-02,1.098103821277618408e-01,3.551629185676574707e-02,-6.610937416553497314e-02,4.768429696559906006e-02,1.059767603874206543e-01,3.946138918399810791e-02,-1.170124113559722900e-02,5.421207845211029053e-02,1.547364890575408936e-02,7.785676419734954834e-02,1.113213598728179932e-01,1.785579323768615723e-02,4.343001544475555420e-02,-5.202363431453704834e-02,-2.690501511096954346e-02,7.186117768287658691e-02,-1.008373945951461792e-01,-3.325010836124420166e-02,2.237638831138610840e-02,-1.223523914813995361e-02,5.751153826713562012e-02,-1.099242866039276123e-01,3.527452051639556885e-02
-1.597735136747360229e-01,-1.060646921396255493e-01,1.769523322582244873e-02,2.767915651202201843e-02,-1.002111807465553284e-01,-5.973077192902565002e-02,-6.236999854445457458e-02,7.575455307960510254e-02,-6.668860465288162231e-02,9.601886570453643799e-02,3.989945352077484131e-02,-1.685570180416107178e-02,-7.747819274663925171e-02,1.908418349921703339e-02,1.088993698358535767e-01,-1.079881787300109863e-01,7.104554772377014160e-02,-8.277370594441890717e-03,-8.777042478322982788e-02,-1.458273082971572876e-02,-8.026257157325744629e-02,-5.617736373096704483e-03,7.681691646575927734e-02,-4.221208859235048294e-03,-6.449887156486511230e-02,7.942900806665420532e-02,-6.892871856689453125e-02,1.041562631726264954e-01,-8.132477104663848877e-02,7.865697145462036133e-03,-2.339485660195350647e-02,-2.051730453968048096e-02,-6.484642624855041504e-02,-7.614803325850516558e-05,2.948190271854400635e-02,-7.644933462142944336e-02,9.427447617053985596e-02,-1.729307882487773895e-02,8.650778979063034058e-02,7.469780743122100830e-03,8.758796751499176025e-02,-7.357457280158996582e-02,-3.088288009166717529e-02,1.719157397747039795e-02,2.846454828977584839e-02,-1.057615280151367188e-01,-7.302257418632507324e-02,1.129007264971733093e-01,-1.141213253140449524e-01,1.423873659223318100e-02,-1.468534767627716064e-01,6.065482646226882935e-02,4.173385724425315857e-02,-1.247004345059394836e-01,-1.368443369865417480e-01,1.005982086062431335e-01,5.335375666618347168e-03,6.271468102931976318e-02,-1.906189024448394775e-01,5.598673224449157715e-02,-1.655864417552947998e-01,3.328562900424003601e-02,-8.233382552862167358e-02,-1.016246974468231201e-01
-1.908865815494209528e-04,-2.994909882545471191e-03,1.017082482576370239e-01,7.592535018920898438e-02,4.477585852146148682e-02,1.131416261196136475e-01,8.781823515892028809e-02,9.556667506694793701e-02,-5.902323499321937561e-02,-2.799332141876220703e-03,8.387805521488189697e-02,2.480930089950561523e-02,-5.216580629348754883e-02,-7.274401187896728516e-02,-1.108410954475402832e-01,-5.658775568008422852e-03,8.499664068222045898e-02,1.372975856065750122e-01,1.006259694695472717e-01,3.122343681752681732e-02,3.350150585174560547e-01,1.011440008878707886e-01,1.051207631826400757e-01,-1.765075773000717163e-01,-2.017621695995330811e-01,-2.245130203664302826e-02,-2.282325550913810730e-02,-6.137563660740852356e-02,-6.788425147533416748e-02,2.505005896091461182e-02,-1.266053617000579834e-01,-1.619155704975128174e-02,9.168298542499542236e-02,3.696104278787970543e-03,3.210654854774475098e-02,4.003262147307395935e-02,-1.072527915239334106e-01,-1.706304848194122314e-01,2.788449078798294067e-02,2.498880028724670410e-01,-3.067657351493835449e-03,2.797874808311462402e-02,1.715540885925292969e-03,1.021698266267776489e-01,2.213366888463497162e-02,-9.820859134197235107e-02,1.112591326236724854e-01,8.534981310367584229e-02,2.574112266302108765e-02,-3.040809333324432373e-01,4.203915596008300781e-02,2.231913954019546509e-01,-7.818585634231567383e-02,-7.897815853357315063e-02,-6.282351166009902954e-02,-1.758667267858982086e-02,-1.327055692672729492e-02,3.015255630016326904e-01,-5.167235806584358215e-02,-7.946491241455078125e-02,-6.230290047824382782e-03,-5.886528640985488892e-02,-1.503532826900482178e-01,8.973720669746398926e-02
8.961269259452819824e-02,-5.911611020565032959e-02,3.687418997287750244e-02,-5.716496706008911133e-02,-1.048220098018646240e-01,-2.064245939254760742e-02,9.485521912574768066e-02,-7.729148864746093750e-02,-4.692211747169494629e-02,9.466448426246643066e-02,1.234325766563415527e-01,-7.972416281700134277e-02,-2.229915559291839600e-02,1.026673018932342529e-01,-1.086034625768661499e-01,-2.892787754535675049e-02,-1.065178513526916504e-01,-3.254367411136627197e-02,-7.705332338809967041e-02,6.962287425994873047e-02,-9.405356645584106445e-02,1.873978972434997559e-02,-3.168888390064239502e-02,-9.812819957733154297e-02,-3.970226645469665527e-02,-2.276916801929473877e-02,-2.037152647972106934e-02,-8.382308483123779297e-02,1.996457576751708984e-02,-1.046834737062454224e-01,-3.149648010730743408e-02,5.146861076354980469e-05,-3.507436811923980713e-02,-8.141320943832397461e-02,-8.831109106540679932e-02,9.453873336315155029e-02,5.772855877876281738e-02,-1.058324426412582397e-01,6.513987481594085693e-02,-3.969396650791168213e-02,-8.876933157444000244e-02,2.468752861022949219e-02,9.336760640144348145e-02,-7.407824695110321045e-02,1.057548522949218750e-01,-5.166937410831451416e-02,-1.287475228309631348e-02,-1.365239918231964111e-02,7.467135787010192871e-02,-1.207522600889205933e-01,-3.528521955013275146e-02,-7.450629770755767822e-02,-1.124251186847686768e-01,-9.364862740039825439e-02,-7.727588713169097900e-02,-2.767366170883178711e-02,-7.225103676319122314e-02,4.435531795024871826e-02,-8.914664387702941895e-02,-4.794219136238098145e-02,-8.660234510898590088e-02,2.210153639316558838e-02,1.019038259983062744e-01,9.334391355514526367e-02
6.898549199104309082e-02,-9.168510138988494873e-02,-2.210181951522827148e-02,-8.400410413742065430e-02,-2.361203730106353760e-02,-7.438570261001586914e-02,4.645043611526489258e-02,-1.096959263086318970e-01,5.222611129283905029e-02,-6.265170872211456299e-02,-5.390435457229614258e-02,1.004261970520019531e-01,-6.723368167877197266e-02,-2.338439226150512695e-04,-6.341397762298583984e-03,-9.276662766933441162e-02,-1.211026012897491455e-01,-1.224372088909149170e-01,5.086991190910339355e-02,-1.220469176769256592e-01,5.374103784561157227e-04,4.128141701221466064e-02,-2.240940928459167480e-03,-5.265022814273834229e-02,1.188021153211593628e-01,2.631664276123046875e-03,-6.055383384227752686e-02,-5.366198718547821045e-02,2.061602473258972168e-02,-5.934141576290130615e-02,7.839362323284149170e-02,1.084480136632919312e-01,9.160776436328887939e-02,-1.184591799974441528e-01,9.229928255081176758e-03,-6.763297319412231445e-02,-1.152848154306411743e-01,9.929370880126953125e-02,-1.190155148506164551e-01,-6.017664074897766113e-02,1.163252890110015869e-01,-2.731205523014068604e-02,9.073503315448760986e-02,9.432955086231231689e-02,-8.453246951103210449e-02,-1.158088892698287964e-01,-4.109431803226470947e-02,-1.802738010883331299e-02,2.043263614177703857e-02,-8.874987065792083740e-02,-1.186877787113189697e-01,8.702421188354492188e-02,1.078973412513732910e-01,5.698053538799285889e-02,-1.757514476776123047e-02,-9.311293065547943115e-02,1.228137314319610596e-01,-1.100368499755859375e-01,1.181808114051818848e-01,-1.231127530336380005e-01,5.140382051467895508e-02,1.067031174898147583e-01,2.148203551769256592e-02,-1.540336012840270996e-02
